1220,中山,8,1勝,１勝ｸﾗｽ,7,14, 58 , ルクスマーベリック,セ,4,３歳以上,富田暁,,ダ,1200,16,(美),大和田成,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,8,15,55△, ジェイエルバース,牡,3,３歳以上,長浜鴻緒,,ダ,1200,16,(美),小西一男,美浦,
1220,中山,8,1勝,１勝ｸﾗｽ,8,16, 58 ,$キングズブレス,牡,4,３歳以上,北村宏司,,ダ,1200,16,(美),木村哲也,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,1,1, 56 , クレパスキュラー,牡,2,２歳,ルメール,,芝,1600,12,(美),栗田徹,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,2,2, 56 , ヒシアイラ,牡,2,２歳,荻野極,,芝,1600,12,(栗),池江泰寿,栗東,
1220,中山,9,1勝,ひいらぎ･1勝,3,3, 56 , ニシノエースサマ,牡,2,２歳,津村明秀,,芝,1600,12,(美),鹿戸雄一,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,4,4, 55 , バースデイフライト,牝,2,２歳,プーシャ,,芝,1600,12,(栗),新谷功一,栗東,
1220,中山,9,1勝,ひいらぎ･1勝,5,5, 56 , ピースサイン,牡,2,２歳,戸崎圭太,,芝,1600,12,(美),浅利英明,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,5,6, 56 , エレクトロン,牡,2,２歳,嶋田純次,,芝,1600,12,(美),佐藤吉勝,美浦,B
1220,中山,9,1勝,ひいらぎ･1勝,6,7, 56 , フジガイフウ,牡,2,２歳,菅原明良,,芝,1600,12,(美),岩戸孝樹,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,6,8, 56 , リゾートアイランド,牡,2,２歳,マーカン,,芝,1600,12,(美),上原佑紀,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,7,9, 55 , サンブライト,牝,2,２歳,横山武史,,芝,1600,12,(美),鈴木慎太,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,7,10, 56 , グロリアスマーチ,牡,2,２歳,佐々木大,,芝,1600,12,(栗),須貝尚介,栗東,
1220,中山,9,1勝,ひいらぎ･1勝,8,11, 56 , マイネルシンベリン,牡,2,２歳,丹内祐次,,芝,1600,12,(美),武市康男,美浦,
1220,中山,9,1勝,ひいらぎ･1勝,8,12, 56 , ゴールデンコマンチ,牡,2,２歳,福原杏,,芝,1600,12,[地],水野貴史,地方,
1220,中山,10,2勝,香取特別･2勝,1,1, 56 , フジレイメイ,牡,3,３歳以上,横山武史,,ダ,2400,16,(美),小笠倫弘,美浦,
1220,中山,10,2勝,香取特別･2勝,1,2, 56 , プレシャスデイ,牡,3,３歳以上,荻野極,,ダ,2400,16,(美),伊坂重信,美浦,
1220,中山,10,2勝,香取特別･2勝,2,3, 58 , ラファールドール,セ,4,３歳以上,内田博幸,,ダ,2400,16,(美),田島俊明,美浦,
1220,中山,10,2勝,香取特別･2勝,2,4, 58 , インペリアルライン,セ,6,３歳以上,原優介,,ダ,2400,16,(美),中舘英二,美浦,B
1220,中山,10,2勝,香取特別･2勝,3,5, 58 , ムジェロ,牡,5,３歳以上,マーカン,,ダ,2400,16,(栗),藤原英昭,栗東,B
